"Prov","Comu","Dist","Scuola","CodScuola","CodSezAss1","Indirizzo","SezioneAssociata","CodSezAss2","Con"
"ROMA","ROMA","012","RMIS09400V  IST. D'ISTRUZ. SUPERIORE  PACINOTTI - ARCHIMEDE","RMIS09400V","","ROMA - VIA MONTAIONE 15","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","012","RMIS02300R  IST. D'ISTRUZ. SUPERIORE  VIA SARANDI' 11","RMIS02300R","","VIA DELLA CECCHINA 20","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","013","RMPS72000R  L. SCIENTIFICO BENEDETTO CROCE","RMPS72000R","","VIALE BATTISTA BARDANZELLU 7","","",""
"ROMA","ROMA","013","RMTD04201C  I. T. COMMERCIALE G. SALVEMINI (SEZ. ASSOC. )","RMTD04201C","","VIA SOMMOVIGO 40","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS042006","RMIS042006",""
"ROMA","ROMA","013","RMTD022017  I. T. COMMERCIALE I. T. C. G. J. VON NEUMANN (SEDE CARCERARIA)","RMTD022017","","C. C. REBIBBIA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS022001","RMIS022001",""
"ROMA","ROMA","013","RMTF02201D  I. T. INDUSTRIALE I. T. I. S. J. VON NEUMANN (SEDE CARCERARIA)","RMTF02201D","","C. C. REBIBBIA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS022001","RMIS022001",""
"ROMA","ROMA","013","RMTF02202E  I. T. INDUSTRIALE J. VON NEUMANN (SEZ. ASSOC. )","RMTF02202E","","VIA POLLENZA 115","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS022001","RMIS022001",""
"ROMA","ROMA","013","RMRC02201X  I. P. S. COMM. E TURIS. I. P. S. C. T. J. VON NEUMANN (SEDE CARCERARIA)","RMRC02201X","","C. C. REBIBBIA","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS022001","RMIS022001",""
"ROMA","ROMA","013","RMRF04201V  IP PER SERV. SOCIALI I. P. SIBILLA ALERAMO (SEZ. ASSOC. )","RMRF04201V","","VIA CANNIZZARO 16","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS042006","RMIS042006",""
"ROMA","ROMA","013","RMRF042507  IP PER SERV. SOCIALI SIBILLA ALERAMO SERALE (CORSO SERALE)","RMRF042507","","VIA CANNIZZARO 16","","",""
"ROMA","ROMA","013","RMRH04000N  IP SERV. ALB. E RIST. AMERIGO VESPUCCI","RMRH04000N","","VIA FACCHINETTI 42","","",""
"ROMA","ROMA","013","RMSD06000G  ISTITUTO D'ARTE IA ROMA 2","RMSD06000G","","VIA DEL FRANTOIO 4 (CON SEZ. ASSOC. IN: ROMA CAVE)","","",""
"ROMA","ROMA","013","RMSD06001L  ISTITUTO D'ARTE ROMA 2 (SEDE CARCERARIA)","RMSD06001L","","C. C. F. REBIBBIA","","",""
"ROMA","ROMA","013","RMIS022001  IST. D'ISTRUZ. SUPERIORE  J. VON NEUMANN","RMIS022001","","VIA POLLENZA 115","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","013","RMIS042006  IST. D'ISTRUZ. SUPERIORE  SIBILLA ALERAMO","RMIS042006","","VIA CANNIZZARO 16","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","014","RMPC05000B  L. CLASSICO BENEDETTO DA NORCIA","RMPC05000B","","VIA SARACINESCO N. 18","","",""
"ROMA","ROMA","014","RMPC31000G  L. CLASSICO LC IMMANUEL KANT","RMPC31000G","","PIAZZA ZAMBECCARI 19","","",""
"ROMA","ROMA","014","RMPS450002  L. SCIENTIFICO TULLIO LEVI-CIVITA D. P. R.","RMPS450002","","VIA TORRE ANNUNZIATA 11-13 (CON SEZ. ASSOC. IN: ROMA)","","",""
"ROMA","ROMA","014","RMTD00901R  I. T. COMMERCIALE G. DI VITTORIO (SEZ. ASSOC. )","RMTD00901R","","VIA AQUILONIA 50","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS00900E","RMIS00900E",""
"ROMA","ROMA","014","RMTF009013  I. T. INDUSTRIALE G. LATTANZIO (SEZ. ASSOC. )","RMTF009013","","VIA TEANO223","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS00900E","RMIS00900E",""
"ROMA","ROMA","014","RMRC03601T  I. P. S. COMM. E TURIS. MONETA (SEZ. ASSOC. )","RMRC03601T","","VIA DIANA 35","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03600V","RMIS03600V",""
"ROMA","ROMA","014","RMRC07901Q  I. P. SERVIZI COMM. V. WOOLF (SEZ. ASSOC. )","RMRC07901Q","","CIRC/NE CASILINA 119","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS07900R","RMIS07900R",""
"ROMA","ROMA","014","RMRC079515  I. P. SERVIZI COMM. V. WOOLF SERALE (CORSO SERALE)","RMRC079515","","CIRC/NE CASILINA 119","","",""
"ROMA","ROMA","014","RMRI07901C  I. P. I. ARTIGIANATO EUROPA (SEZ. ASSOC. )","RMRI07901C","","VIA ROMOLO TRINCHERI 49","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS07900R","RMIS07900R",""
"ROMA","ROMA","014","RMRI07951T  I. P. I. ARTIGIANATO EUROPA SERALE (CORSO SERALE)","RMRI07951T","","VIA ROMOLO TRINCHERI 49","","",""
"ROMA","ROMA","014","RMIS07900R  IST. D'ISTRUZ. SUPERIORE  EUROPA - VIRGINIA WOOLF","RMIS07900R","","ROMA - ROMOLO TRINCHIERI 49","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","014","RMIS00900E  IST. D'ISTRUZ. SUPERIORE  IISS ITC DI VITTORIO-ITI LATTANZIO","RMIS00900E","","ROMA - VIA TEANO 223","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","015","RMPS10000A  L. SCIENTIFICO FRANCESCO D'ASSISI","RMPS10000A","","VIALE DELLA PRIMAVERA 207","","",""
"ROMA","ROMA","015","RMTD03401D  I. T. COMMERCIALE BOTTICELLI (SEZ. ASSOC. )","RMTD03401D","","VIALE DELLA PRIMAVERA 207","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS034007","RMIS034007",""
"ROMA","ROMA","015","RMTL03401X  I. T. GEOMETRI BOAGA (SEZ. ASSOC. )","RMTL03401X","","VIALE DELLA PRIMAVERA 207","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS034007","RMIS034007",""
"ROMA","ROMA","015","RMTL034519  I. T. GEOMETRI BOAGA SERALE (CORSO SERALE)","RMTL034519","","VIALE DELLA PRIMAVERA 207","","",""
"ROMA","ROMA","015","RMTF10000C  I. T. INDUSTRIALE GIORGI","RMTF10000C","","VIALE P. TOGLIATTI 1161","","",""
"ROMA","ROMA","015","RMTF110003  I. T. INDUSTRIALE ITI GIOVANNI XXIII","RMTF110003","","VIA TOR SAPIENZA 160","","",""
"ROMA","ROMA","015","RMTN02000C  I. T. TURISMO ITTUR LIVIA BOTTARDI","RMTN02000C","","VIA FILIBERTO PETITI N. 97","","",""
"ROMA","ROMA","015","RMTN02050T  I. T. TURISMO LIVIA BOTTARDI (CORSO SERALE)","RMTN02050T","","VIA PETITI 97","","",""
"ROMA","ROMA","015","RMIS034007  IST. D'ISTRUZ. SUPERIORE  GIORGIO AMBROSOLI","RMIS034007","","ROMA - VIALE DELLA PRIMAVERA 207","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","016","RMPC06901D  L. CLASSICO I. I. S. E. AMALDI (SEZ. ASSOC. )","RMPC06901D","","VIA PICCIANO SNC","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS069006","RMIS069006",""
"ROMA","ROMA","016","RMPS06901L  L. SCIENTIFICO EDOARDO AMALDI (SEZ. ASSOC. )","RMPS06901L","","VIA DOMENICO PARASACCHI21","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS069006","RMIS069006",""
"ROMA","ROMA","016","RMTA06000E  I. T. AGRARIO EMILIO SERENI","RMTA06000E","","VIA PRENESTINA KM. 1400 (CON SEZ. ASSOC. IN: SAN VITO ROMANO)","","",""
"ROMA","ROMA","016","RMTD10201V  I. T. COMMERCIALE SANDRO PERTINI (ROMA) (SEZ. ASSOC. )","RMTD10201V","","VIA LENTINI 78","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS10200L","RMIS10200L",""
"ROMA","ROMA","016","RMTD102518  I. T. COMMERCIALE SANDRO PERTINI SERALE (CORSO SERALE)","RMTD102518","","VIA LENTINI S. N. C.","","",""
"ROMA","ROMA","016","RMRC10201G  I. P. SERV. TURISTICI GIOVANNI FALCONE (SEZ. ASSOC. )","RMRC10201G","","VIA RUGANTINO108","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS10200L","RMIS10200L",""
"ROMA","ROMA","016","RMIS069006  IST. D'ISTRUZ. SUPERIORE  ISTITUTO ISTRUZIONE SUPERIORE E. AMALDI","RMIS069006","","ROMA - VIA DOMENICO PARASACCHI 21","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","016","RMIS10200L  IST. D'ISTRUZ. SUPERIORE  VIA LENTINI 78","RMIS10200L","","VIA LENTINI 78","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","017","RMPC04000R  L. CLASSICO AUGUSTO","RMPC04000R","","VIA GELA 14","","",""
"ROMA","ROMA","017","RMPC48000P  L. CLASSICO BERTRAND RUSSELL","RMPC48000P","","VIA TUSCOLANA 208","","",""
"ROMA","ROMA","017","RMPM08000B  IST. MAGISTRALE MARGHERITA DI SAVOIA","RMPM08000B","","VIA CERVETERI 55/57","","",""
"ROMA","ROMA","017","RMPS073018  L. SCIENTIFICO PITAGORA (SEZ. ASSOC. )","RMPS073018","","VIA TUSCOLANA 388","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS07300T","RMIS07300T",""
"ROMA","ROMA","017","RMTD00851A  I. T. COMMERCIALE LEOPOLDO PIRELLI RAG. SIRIO (CORSO SERALE)","RMTD00851A","","VIA ROCCA DI PAPA 113","","",""
"ROMA","ROMA","017","RMTD008011  I. T. COMMERCIALE IIS L. PIRELLI ECONOMICO - LINGUISTICO(SEZ. ASSOC. )","RMTD008011","","VIA ROCCA DI PAPA 113","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS00800P","RMIS00800P",""
"ROMA","ROMA","017","RMTL00801B  I. T. GEOMETRI IIS LEOPOLDO PIRELLI GEOMETRI (SEZ. ASSOC. )","RMTL00801B","","VIA ROCCA DI PAPA 113","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS00800P","RMIS00800P",""
"ROMA","ROMA","017","RMTF081019  I. T. INDUSTRIALE VALLAURI (SEZ. ASSOC. )","RMTF081019","","VIA GROTTAFERRATA76","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08100R","RMIS08100R",""
"ROMA","ROMA","017","RMTN073012  I. T. TURISMO ITTUR MARCO POLO (SEZ. ASSOC. )","RMTN073012","","VIA TUSCOLANA 388","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS07300T","RMIS07300T",""
"ROMA","ROMA","017","RMTN07351B  I. T. TURISMO MARCO POLO SERALE (CORSO SERALE)","RMTN07351B","","VIA TUSCOLANA 388","","",""
"ROMA","ROMA","017","RMRC09751P  I. P. S. COMM. E TURIS. T. CONFALONIERI SERALE (CORSO SERALE)","RMRC09751P","","VIA B. M. DE MATTIAS 5","","",""
"ROMA","ROMA","017","RMRC097019  I. P. S. COMM. E TURIS. TERESA CONFALONIERI (SEZ. ASSOC. )","RMRC097019","","VIA B. M. DE MATTIAS 5","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS09700A","RMIS09700A",""
"ROMA","ROMA","017","RMRI03701A  I. P. I. ARTIGIANATO A. DIAZ (SEZ. ASSOC. )","RMRI03701A","","VIA ACIREALE 8","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03700P","RMIS03700P",""
"ROMA","ROMA","017","RMSL09701N  L. ARTISTICO LARGO PANNONIA E VIA CERVETERI (SEZ. ASSOC. )","RMSL09701N","","LARGO PANNONIA 37- VIA CERVETERI 53","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS09700A","RMIS09700A",""
"ROMA","ROMA","017","RMIS00800P  IST. D'ISTRUZ. SUPERIORE   IS LEOPOLDO PIRELLI","RMIS00800P","","ROMA - VIA ROCCA DI PAPA 113","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","017","RMIS07300T  IST. D'ISTRUZ. SUPERIORE   CHARLES DARWIN ","RMIS07300T","","ROMA - VIA TUSCOLANA 388","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","017","RMIS03700P  IST. D'ISTRUZ. SUPERIORE  ARMANDO DIAZ","RMIS03700P","","VIA ACIREALE 8","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","017","RMIS08100R  IST. D'ISTRUZ. SUPERIORE  ENZO FERRARI","RMIS08100R","","ROMA - VIA GROTTAFERRATA 76 - TEL. 06/121122325","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","017","RMIS09700A  IST. D'ISTRUZ. SUPERIORE  VIA B. M. DE MATTIAS 5","RMIS09700A","","VIA B. M. DE MATTIAS 5","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","018","RMPS46000L  L. SCIENTIFICO GULLACE TALOTTA","RMPS46000L","","PIAZZA CAVALIERI DEL LAVORO 18","","",""
"ROMA","ROMA","018","RMTD081013  I. T. COMMERCIALE DA VERRAZANO (SEZ. ASSOC. )","RMTD081013","","VIA CONTARDO FERRINI N. 83- TEL. 06 121122505","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08100R","RMIS08100R",""
"ROMA","ROMA","018","RMTD08151C  I. T. COMMERCIALE DA VERRAZANO SERALE (CORSO SERALE)","RMTD08151C","","VIA CONTARDO FERRINI N. 83 - TEL. 06/121122505","","",""
"ROMA","ROMA","018","RMTD38000R  I. T. COMMERCIALE LUCIO LOMBARDO RADICE","RMTD38000R","","PIAZZA ETTORE VIOLA 6","","",""
"ROMA","ROMA","018","RMTF260001  I. T. INDUSTRIALE HERTZ","RMTF260001","","VIA WALTER PROCACCINI70","","",""
"ROMA","ROMA","018","RMTF26050A  I. T. INDUSTRIALE HERTZ SERALE (CORSO SERALE)","RMTF26050A","","VIA WALTER PROCACCINI 70","","",""
"ROMA","ROMA","018","RMRF03601G  IP PER SERV. SOCIALI JEAN PIAGET (SEZ. ASSOC. )","RMRF03601G","","VIALE M. F. NOBILIORE 79/A","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03600V","RMIS03600V",""
"ROMA","ROMA","018","RMRH02000C  IP SERV. ALB. E RIST. PELLEGRINO ARTUSI","RMRH02000C","","VIA PIZZO DI CALABRIA5","","",""
"ROMA","ROMA","018","RMSD10000R  ISTITUTO D'ARTE ISA ROMA 3","RMSD10000R","","PIAZZA DEI DECEMVIRI 12","","",""
"ROMA","ROMA","018","RMIS03600V  IST. D'ISTRUZ. SUPERIORE     I. S. VIALE M. F. NOBILIORE 79/A","RMIS03600V","","DON BOSCO - VIALE MARCO FULVIO NOBILIORE 79/A","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","019","RMPC016011  L. CLASSICO PLATONE (SEZ. ASSOC. )","RMPC016011","","VIA NISTRI N. 5","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS01600N","RMIS01600N",""
"ROMA","ROMA","019","RMPC180004  L. CLASSICO SOCRATE","RMPC180004","","V. PADRE REGINALDO GIULIANI 15","","",""
"ROMA","ROMA","019","RMPM016015  IST. MAGISTRALE J. J. ROUSSEAU (SEZ. ASSOC. )","RMPM016015","","VIA DELLE SETTE CHIESE 259","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS01600N","RMIS01600N",""
"ROMA","ROMA","019","RMPS082013  L. SCIENTIFICO ILARIA ALPI (SEZ. ASSOC. )","RMPS082013","","VIALE C. T. ODESCALCHI 75","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08200L","RMIS08200L",""
"ROMA","ROMA","019","RMPS12000G  L. SCIENTIFICO PEANO (ROMA)","RMPS12000G","","VIA F. MORANDINI 38","","",""
"ROMA","ROMA","019","RMPS520003  L. SCIENTIFICO PRIMO LEVI","RMPS520003","","VIA F. MORANDINI 64","","",""
"ROMA","ROMA","019","RMTA070005  I. T. AGRARIO G. GARIBALDI ANNESSO CONV. G. GARIBALDI (CONVITTO ANNESSO RMVC03000D)","RMTA070005","RMVC03000D","VIA ARDEATINA 524","","",""
"ROMA","ROMA","019","RMTB010001  I. T. AEREONAUTICO F. DE PINEDO","RMTB010001","","VIA FRANCESCO MORANDINI 30","","",""
"ROMA","ROMA","019","RMTD08201V  I. T. COMMERCIALE ILARIA ALPI (SEZ. ASSOC. )","RMTD08201V","","VIALE C. T. ODESCALCHI 75","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08200L","RMIS08200L",""
"ROMA","ROMA","019","RMTD082518  I. T. COMMERCIALE ILARIA ALPI SERALE (CORSO SERALE)","RMTD082518","","VIALE C. T. ODESCALCHI 75","","",""
"ROMA","ROMA","019","RMTF02000R  I. T. INDUSTRIALE ARMELLINI","RMTF02000R","","VIA PLACIDO RICCARDI 13","","",""
"ROMA","ROMA","019","RMTF020506  I. T. INDUSTRIALE ARMELLINI SERALE (CORSO SERALE)","RMTF020506","","VIA PLACIDO RICCARDI 13","","",""
"ROMA","ROMA","019","RMTH01000N  I. T. NAUTICO M. COLONNA","RMTH01000N","","VIA SALVATORE PINCHERLE 201","","",""
"ROMA","ROMA","019","RMRH01000T  IP SERV. ALB. E RIST. IPSSAR TOR CARBONE","RMRH01000T","","VIA TOR CARBONE53","","",""
"ROMA","ROMA","019","RMRV089015  I. P. CINE-TV ROBERTO ROSSELLINI (SEZ. ASSOC. )","RMRV089015","","VIA DELLA VASCA NAVALE58","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08900B","RMIS08900B",""
"ROMA","ROMA","019","RMRV08951E  I. P. CINE-TV ROBERTO ROSSELLINI SERALE (CORSO SERALE)","RMRV08951E","","VIA DELLA VASCA NAVALE 58","","",""
"ROMA","ROMA","019","RMSD08201D  ISTITUTO D'ARTE ROMA 1 (SEZ. ASSOC. )","RMSD08201D","","VIA ARGOLI 45","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08200L","RMIS08200L",""
"ROMA","ROMA","019","RMSL08201X  L. ARTISTICO MARIO MAFAI (SEZ. ASSOC. )","RMSL08201X","","VIALE C. T. ODESCALCHI 98","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08200L","RMIS08200L",""
"ROMA","ROMA","019","RMSL08901P  L. ARTISTICO VIA DELLA VASCA NAVALE (SEZ. ASSOC. )","RMSL08901P","","VIA DELLA VASCA NAVALE 58","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS08900B","RMIS08900B",""
"ROMA","ROMA","019","RMIS08900B  IST. D'ISTRUZ. SUPERIORE  CINE TV ROBERTO ROSSELLINI","RMIS08900B","","ROMA - VIA DELLA VASCA NAVALE58","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","019","RMIS08200L  IST. D'ISTRUZ. SUPERIORE     I. S. S. CARAVAGGIO","RMIS08200L","","ROMA - VIALE CARLO TOMMASO ODESCALCHI 98","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","019","RMIS01600N  IST. D'ISTRUZ. SUPERIORE  VIA DELLE SETTE CHIESE 259","RMIS01600N","","VIA DELLE SETTE CHIESE 259","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","020","RMPC21000P  L. CLASSICO PLAUTO","RMPC21000P","","VIA A. RENZINI 70","","",""
"ROMA","ROMA","020","RMPC09000T  L. CLASSICO VIVONA","RMPC09000T","","VIA DELLA FISICA 14 (EUR)","","",""
"ROMA","ROMA","020","RMPS50000T  L. SCIENTIFICO ARISTOTELE","RMPS50000T","","VIA DEI SOMMOZZATORI 50","","",""
"ROMA","ROMA","020","RMPS05000E  L. SCIENTIFICO CANNIZZARO","RMPS05000E","","VIALE DELLA CIVILTA'DEL LAVORO 2/D","","",""
"ROMA","ROMA","020","RMPS37000A  L. SCIENTIFICO E. MAJORANA","RMPS37000A","","VIA C. AVOLIO 111","","",""
"ROMA","ROMA","020","RMTD03901L  I. T. COMMERCIALE LEON BATTISTA ALBERTI (SEZ. ASSOC. )","RMTD03901L","","VIALE CIVILTA' DEL LAVORO 4","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03900A","RMIS03900A",""
"ROMA","ROMA","020","RMTD030005  I. T. COMMERCIALE V. ARANGIO RUIZ","RMTD030005","","VIALE AFRICA 109","","",""
"ROMA","ROMA","020","RMTL039013  I. T. GEOMETRI LEON BATTISTA ALBERTI (SEZ. ASSOC. )","RMTL039013","","VIALE CIVILTA' DEL LAVORO 4","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03900A","RMIS03900A",""
"ROMA","ROMA","020","RMTL03951C  I. T. GEOMETRI LEON BATTISTA ALBERTI - SERALE (CORSO SERALE)","RMTL03951C","","VIALE CIVILTA' DEL LAVORO 4","","",""
"ROMA","ROMA","020","RMRF03701B  IP PER SERV. SOCIALI VIA V. BRANCATI (SEZ. ASSOC. )","RMRF03701B","","VIA V. BRANCATI20","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03700P","RMIS03700P",""
"ROMA","ROMA","020","RMIS03900A  IST. D'ISTRUZ. SUPERIORE  IS LEON BATTISTA ALBERTI","RMIS03900A","","ROMA EUR - VIALE CIVILTA' DEL LAVORO 4","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","021","RMPC030006  L. CLASSICO ANCO MARZIO","RMPC030006","","VIA CAPO PALINURO 72","","",""
"ROMA","ROMA","021","RMPS65000Q  L. SCIENTIFICO LICEO STATALE DEMOCRITO","RMPS65000Q","","VIA PRASSILLA N. 79","","",""
"ROMA","ROMA","021","RMPS090001  L. SCIENTIFICO FEDERIGO ENRIQUES","RMPS090001","","VIA FEDERICO PAOLINI 196","","",""
"ROMA","ROMA","021","RMPS010004  L. SCIENTIFICO LABRIOLA","RMPS010004","","VIA CAPO SPERONE 50","","",""
"ROMA","ROMA","021","RMTD10301P  I. T. COMMERCIALE FERDINANDO MAGELLANO (SEZ. ASSOC. )","RMTD10301P","","VIA A. DA GARESSIO 109","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS10300C","RMIS10300C",""
"ROMA","ROMA","021","RMTD640001  I. T. COMM. E GEOM. PAOLO TOSCANELLI","RMTD640001","","VIA DELLE RANDE 22","","",""
"ROMA","ROMA","021","RMTD64050A  I. T. COMM. E GEOM. PAOLO TOSCANELLI (CORSO SERALE)","RMTD64050A","","VIA DELLE RANDE 22","","",""
"ROMA","ROMA","021","RMTF350007  I. T. INDUSTRIALE ITI M. FARADAY","RMTF350007","","VIA CAPO SPERONE 52","","",""
"ROMA","ROMA","021","RMTF35050L  I. T. INDUSTRIALE FARADAY SERALE (CORSO SERALE)","RMTF35050L","","VIA CAPO SPERONE 52","","",""
"ROMA","ROMA","021","RMRC10301B  I. P. S. COMM. E TURIS. GIULIO VERNE (SEZ. ASSOC. )","RMRC10301B","","VIA DI SAPONARA 150","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS10300C","RMIS10300C",""
"ROMA","ROMA","021","RMRC03301A  I. P. S. COMM. E TURIS. I. I. S. CARLO URBANI - SEDE DI OSTIA (SEZ. ASSOC. )","RMRC03301A","","VIA DELL'IDROSCALO 88","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03300B","RMIS03300B",""
"ROMA","ROMA","021","RMRI033013  I. P. I. ARTIGIANATO I. I. S. CARLO URBANI - SEDE DI ACILIA (SEZ. ASSOC. )","RMRI033013","","VIA DI SAPONARA 760","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS03300B","RMIS03300B",""
"ROMA","ROMA","021","RMIS03300B  IST. D'ISTRUZ. SUPERIORE  CARLO URBANI","RMIS03300B","","ROMA-LIDO - VIA DELL'IDROSCALO 88","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","021","RMIS10300C  IST. D'ISTRUZ. SUPERIORE  VIA DI SAPONARA 150","RMIS10300C","","ACILIA - VIA DI SAPONARA 150","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","023","RMPS19000T  L. SCIENTIFICO LICEO SCIENTIFICO KEPLERO","RMPS19000T","","VIA S. GHERARDI N. 87/89","","",""
"ROMA","ROMA","023","RMPS09101T  L. SCIENTIFICO VIA DEI PAPARESCHI (SEZ. ASSOC. )","RMPS09101T","","VIA DEI PAPARESCHI 30/A","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS09100B","RMIS09100B",""
"ROMA","ROMA","023","RMTE091015  I. T. A. S. (GIA' I. T. F) ANTONIETTI (SEZ. ASSOC. )","RMTE091015","","VIA DEI PAPARESCHI 30/A","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS09100B","RMIS09100B",""
"ROMA","ROMA","023","RMIS09100B  IST. D'ISTRUZ. SUPERIORE     I. S. VIA DEI PAPARESCHI","RMIS09100B","","ROMA - VIA DEI PAPARESCHI 30/A","","","CON SEZIONI ASSOCIATE"
"ROMA","ROMA","024","RMPC320006  L. CLASSICO EUGENIO MONTALE","RMPC320006","","VIA BRAVETTA 545","","",""
"ROMA","ROMA","024","RMPC14000N  L. CLASSICO MANARA","RMPC14000N","","VIA BASILIO BRICCI 4","","",""
"ROMA","ROMA","024","RMPS21000T  L. SCIENTIFICO MALPIGHI","RMPS21000T","","VIA SILVESTRI 301","","",""
"ROMA","ROMA","024","RMPS24000N  L. SCIENTIFICO MORGAGNI","RMPS24000N","","VIA FONTEIANA 125","","",""
"ROMA","ROMA","024","RMPS09201N  L. SCIENTIFICO VICOLO DEL CASAL LUMBROSO (SEZ. ASSOC. )","RMPS09201N","","VICOLO DEL CASAL LUMBROSO 129","SEZIONE ASSOCIATA AD ISTITUTO D'ISTRUZIONE SUPERIORE  RMIS092007","RMIS092007",""
"ROMA","ROMA","024","RMVC060009  CONVITTO NAZIONALE CONVITTO PER SORDOMUTI","RMVC060009","","VICOLO DEL CASALE LUMBROSO 129","","",""
